disgust,time cleaned house everything tidy cousin years old came muddy pot made mess whole thing
disgust,bad temper serving lady students dining hall
shame,teacher suspected stealing money
guilt,failed promised
joy,saw tv china winning gold medals
fear,staying room alone night
anger,old lady slipped nobody helped
sadness,friend mother died
disgust,saw dirty street
shame,not collecting homeworks time give teacher
guilt,not helping people homework
