positive,old people love movie mean nicest possible way last orders touch heart anyone old enough earned year friendship
negative,powerpuff girls charm present movie spread thin
positive,quiet disquieting triumph
negative,though entertaining audacious moments movie wildly careening tone extremely flat lead performance little salvage filmmaker flailing reputation
negative,swiftly deteriorates terribly obvious melodrama vanity project lead actress andie macdowell
negative,things movie tries get audience buy wo fly intelligent viewers
negative,artful yet depressing film makes melodramatic mountain molehill missing bike
negative,southern nostalgia piece treading line sappy sanguine winds mired quicksand
negative,try may ca think single good reason see movie even though everyone group extemporaneously shouted leguizamo finally plugged irritating character late movie
negative,script judgment sense weight way way off
positive,sci fi techno sex thriller starts bizarre keeps getting weirder
positive,wo argue anyone calls dumb insulting childish laughed much mind
negative,fairly successful faking pretty cool stunts complete failure trying create pretty cool characters forget attempt plot
positive,thriller made completist checklist rather cultist passion
positive,end no thing audience like beatrice watchful affection monster
positive,nickleby thing might homosexual undertones eddie murphy film think ca get gay pops nathan lane
negative,territory covered earlier much better ordinary people
negative,familiar predictable might well come xerox machine rather franc reyes word processor
positive,adam sandler art film
positive,story congeals feel pieces star wars saga falling place way makes spine tingle revelation excitement
positive,plot comeback curlers interesting actually like men brooms kind special film knows unique quirky canadians
positive,bourne identity summer screen escapism used decades geared grownups
positive,fresh entertaining comedy looks relationships minus traditional gender roles
negative,stevens stoked make important film human infidelity happenstance tosses kitchen sink onto story already overladen plot conceits
